日期,收盘,开盘,高,低,涨跌幅
2021年12月14日,1774.7,1790.0,1791.4,1768.6,-0.0089
2021年12月15日,1766.9,1774.3,1783.3,1755.4,-0.0044
2021年12月16日,1800.7,1781.2,1803.1,1778.4,0.0191
2021年12月17日,1807.3,1803.7,1818.0,1799.3,0.0037
2021年12月1日,1786.3,1778.4,1796.2,1775.7,0.0045000000000000005
2021年12月20日,1796.9,1802.4,1805.5,1791.4,-0.0058
2021年12月21日,1791.1,1794.3,1803.6,1787.6,-0.0032
2021年12月22日,1804.6,1791.8,1808.1,1788.6,0.0075
2021年12月23日,1814.0,1806.9,1814.2,1801.6,0.0052
2021年12月24日,1810.1,1810.1,1810.1,1810.1,-0.0021
2021年12月27日,1811.1,1809.0,1816.8,1806.0,0.0006
2021年12月28日,1813.3,1814.9,1823.6,1808.0,0.0012
2021年12月29日,1808.2,1809.8,1810.0,1791.9,-0.0028000000000000004
2021年12月2日,1764.7,1786.1,1786.9,1764.2,-0.0121
2021年12月30日,1816.6,1807.4,1820.3,1798.8,0.0046
2021年12月31日,1831.0,1819.1,1833.6,1818.0,0.0079
2021年12月3日,1785.8,1772.5,1789.6,1768.5,0.012
2021年12月6日,1781.5,1790.0,1790.1,1778.7,-0.0024
2021年12月7日,1786.8,1782.1,1791.2,1774.5,0.003
2021年12月8日,1787.6,1788.1,1796.2,1782.6,0.0004
2021年12月9日,1778.9,1786.4,1790.4,1775.4,-0.0049
2021年1月11日,1872.3,1848.1,1867.8,1848.1,0.0083
2021年1月12日,1865.1,1862.2,1866.0,1858.2,-0.0038
2021年1月13日,1875.4,1875.1,1875.1,1871.2,0.0055000000000000005
2021年1月14日,1871.9,1856.6,1870.2,1856.6,-0.0019
2021年1月15日,1849.1,1847.8,1847.8,1847.8,-0.012199999999999999
2021年1月17日,1809.75,1826.8,1829.1,1803.6,-0.0213
2021年1月18日,1836.6,1809.65,1839.45,1809.65,0.0148
2021年1月19日,1857.6,1838.8,1858.8,1825.5,0.011399999999999999
2021年1月1日,1901.6,1901.6,1901.6,1901.6,-0.0079
2021年1月20日,1883.1,1880.3,1880.3,1880.3,0.0137
2021年1月21日,1882.1,1876.5,1879.4,1875.7,-0.0005
2021年1月22日,1872.8,1852.9,1869.7,1852.9,-0.0049
2021年1月25日,1872.2,1879.2,1879.2,1877.8,-0.0003
2021年1月26日,1868.2,1871.1,1871.1,1871.1,-0.0021
2021年1月27日,1862.1,1863.6,1863.6,1863.6,-0.0033
2021年1月28日,1853.9,1867.0,1867.0,1867.0,-0.0044
2021年1月29日,1862.1,1870.5,1870.5,1870.5,0.0044
2021年1月4日,1969.4,1934.7,1967.8,1934.7,0.035699999999999996
2021年1月5日,1977.6,1965.3,1975.5,1965.3,0.0042
2021年1月6日,1932.3,1971.7,1971.7,1971.7,-0.0229
2021年1月7日,1935.5,1944.2,1946.7,1932.5,0.0017000000000000001
2021年1月8日,1856.9,1935.8,1935.8,1850.0,-0.0406
2021年2月10日,1854.1,1865.5,1865.5,1853.5,0.0028000000000000004
2021年2月11日,1838.3,1845.0,1845.0,1845.0,-0.0085
2021年2月12日,1834.2,1835.8,1835.8,1835.8,-0.0022
2021年2月14日,1821.05,1822.45,1826.3,1820.15,-0.0072
2021年2月15日,1818.75,1820.9,1827.0,1815.6,-0.0013
2021年2月16日,1810.2,1819.8,1819.8,1808.2,-0.004699999999999999
2021年2月17日,1783.8,1780.0,1780.0,1780.0,-0.0146
2021年2月18日,1785.6,1789.3,1789.3,1789.3,0.001
2021年2月19日,1787.9,1777.2,1777.2,1777.2,0.0013
2021年2月1日,1874.1,1864.0,1874.2,1864.0,0.0064
2021年2月22日,1818.0,1797.0,1819.0,1797.0,0.0168
2021年2月23日,1815.5,1815.8,1815.8,1803.8,-0.0014000000000000002
2021年2月24日,1808.0,1819.7,1819.7,1798.8,-0.0040999999999999995
2021年2月25日,1787.9,1802.1,1802.1,1802.1,-0.0111
2021年2月26日,1742.5,1749.5,1750.1,1737.1,-0.0254
2021年2月2日,1845.7,1871.0,1871.0,1854.2,-0.0152
2021年2月3日,1847.7,1845.5,1847.3,1845.5,0.0011
2021年2月4日,1803.5,1829.0,1829.0,1826.7,-0.0239
2021年2月5日,1825.6,1813.0,1823.8,1813.0,0.0123
2021年2月8日,1845.0,1830.8,1847.4,1830.8,0.0106
2021年2月9日,1848.9,1859.0,1859.0,1859.0,0.0021
2021年3月10日,1733.9,1726.6,1728.0,1723.7,0.0023
2021年3月11日,1734.4,1745.7,1745.7,1729.1,0.0003
2021年3月12日,1730.5,1733.5,1733.5,1733.5,-0.0022
2021年3月15日,1740.3,1737.5,1738.3,1733.6,0.005699999999999999
2021年3月16日,1741.8,1748.9,1748.9,1748.9,0.0009
2021年3月17日,1737.5,1737.8,1750.4,1737.0,-0.0025
2021年3月18日,1743.5,1744.7,1744.7,1744.7,0.0034999999999999996
2021年3月19日,1752.6,1752.4,1752.4,1742.1,0.0052
2021年3月1日,1736.2,1736.5,1736.6,1736.5,-0.0036
2021年3月22日,1749.4,1746.5,1746.5,1736.8,-0.0018
2021年3月23日,1736.5,1738.0,1738.0,1734.3,-0.0074
2021年3月24日,1744.2,1742.4,1742.4,1742.2,0.0044
2021年3月25日,1736.1,1745.1,1745.1,1745.1,-0.0046
2021年3月26日,1743.2,1732.5,1740.5,1728.1,0.0040999999999999995
2021年3月29日,1723.3,1732.8,1732.8,1720.0,-0.011399999999999999
2021年3月2日,1746.9,1737.2,1737.2,1727.9,0.0062
2021年3月30日,1694.3,1700.0,1700.0,1693.5,-0.0168
2021年3月31日,1723.9,1688.4,1723.1,1688.4,0.0175
2021年3月3日,1729.2,1728.8,1728.8,1728.8,-0.0101
2021年3月4日,1714.3,1723.5,1724.8,1704.0,-0.0086
2021年3月5日,1712.9,1700.0,1700.0,1700.0,-0.0008
2021年3月8日,1691.5,1718.5,1718.5,1687.2,-0.0125
2021年3月9日,1729.9,1720.1,1728.6,1720.1,0.0227
2021年4月12日,1742.0,1740.4,1740.4,1740.4,-0.0068000000000000005
2021年4月13日,1756.9,1733.1,1754.6,1733.1,0.0086
2021年4月14日,1745.8,1755.0,1755.6,1745.8,-0.0063
2021年4月15日,1776.4,1776.0,1776.0,1776.0,0.0175
2021年4月16日,1789.7,1784.7,1784.7,1784.7,0.0075
2021年4月19日,1780.3,1780.1,1783.0,1780.1,-0.0053
2021年4月1日,1736.8,1732.0,1739.9,1732.0,0.0075
2021年4月20日,1788.1,1787.8,1787.8,1787.8,0.0044
2021年4月21日,1802.9,1790.0,1790.1,1790.0,0.0083
2021年4月22日,1791.7,1803.2,1803.4,1794.5,-0.0062
2021年4月23日,1787.2,1789.7,1789.7,1782.0,-0.0025
2021年4月26日,1789.6,1789.6,1789.6,1789.6,0.0013
2021年4月27日,1788.4,1789.0,1789.0,1785.8,-0.0007000000000000001
2021年4月28日,1783.5,1775.4,1775.9,1775.4,-0.0027
2021年4月29日,1777.6,1770.1,1780.0,1770.1,-0.0033
2021年4月30日,1777.1,1775.6,1779.2,1773.7,-0.0003
2021年4月5日,1737.7,1737.2,1737.2,1737.2,0.0005
2021年4月6日,1751.8,1738.1,1748.5,1738.0,0.008100000000000001
2021年4月7日,1750.3,1751.5,1751.5,1742.4,-0.0009
2021年4月8日,1767.3,1757.3,1760.2,1757.3,0.0097
2021年4月9日,1754.0,1755.1,1756.2,1755.1,-0.0075
2021年5月10日,1847.4,1844.0,1849.1,1843.9,0.0034000000000000002
2021年5月11日,1845.7,1845.2,1845.2,1845.0,-0.0009
2021年5月12日,1832.4,1842.4,1842.7,1822.0,-0.0072
2021年5月13日,1833.9,1824.0,1835.3,1818.0,0.0008
2021年5月14日,1848.1,1834.6,1849.2,1834.5,0.0077
2021年5月17日,1876.7,1854.5,1876.1,1854.5,0.0155
2021年5月18日,1877.3,1879.7,1879.7,1878.6,0.0003
2021年5月19日,1890.7,1876.7,1898.0,1861.8,0.0070999999999999995
2021年5月20日,1891.0,1883.5,1889.7,1877.4,0.0002
2021年5月21日,1886.0,1888.6,1895.1,1882.0,-0.0026
2021年5月24日,1894.0,1891.7,1894.6,1891.7,0.0042
2021年5月25日,1907.7,1887.5,1910.0,1887.5,0.0072
2021年5月26日,1911.1,1917.5,1922.4,1904.7,0.0018
2021年5月27日,1906.7,1907.0,1909.6,1897.7,-0.0023
2021年5月28日,1913.1,1908.9,1909.2,1896.0,0.0034000000000000002
2021年5月30日,1906.75,1907.6,1907.9,1906.1,-0.0033
2021年5月31日,1911.15,1906.8,1913.4,1904.85,0.0023
2021年5月3日,1801.2,1783.0,1783.0,1783.0,0.013600000000000001
2021年5月4日,1786.4,1790.8,1806.7,1784.2,-0.008199999999999999
2021年5月5日,1794.5,1789.1,1789.1,1789.1,0.0045000000000000005
2021年5月6日,1825.5,1823.6,1824.3,1823.4,0.0173
2021年5月7日,1841.2,1830.5,1851.0,1828.5,0.0086
2021年6月10日,1903.8,1896.7,1896.7,1885.5,0.0005
2021年6月11日,1886.9,1898.8,1898.8,1885.7,-0.0089
2021年6月14日,1873.2,1875.0,1875.2,1858.6,-0.0073
2021年6月15日,1863.7,1875.2,1875.2,1861.5,-0.0051
2021年6月16日,1868.7,1863.2,1871.2,1816.4,0.0027
2021年6月17日,1782.0,1830.9,1830.9,1779.1,-0.0464
2021年6月18日,1776.5,1786.7,1800.4,1781.0,-0.0031
2021年6月1日,1912.5,1919.3,1919.3,1909.4,0.0007000000000000001
2021年6月21日,1790.5,1777.8,1791.5,1777.8,0.0079
2021年6月22日,1785.0,1792.8,1792.8,1785.0,-0.0031
2021年6月23日,1791.1,1790.9,1800.0,1790.9,0.0034000000000000002
2021年6月24日,1784.4,1792.8,1792.8,1782.5,-0.0037
2021年6月25日,1785.5,1793.0,1793.0,1788.1,0.0006
2021年6月28日,1788.3,1783.3,1783.3,1783.3,0.0016
2021年6月29日,1771.0,1778.0,1778.0,1758.8,-0.0097
2021年6月2日,1917.2,1904.3,1916.1,1903.8,0.0025
2021年6月30日,1779.3,1764.0,1771.2,1764.0,0.004699999999999999
2021年6月3日,1880.5,1913.5,1913.7,1875.8,-0.0191
2021年6月4日,1899.2,1879.9,1896.5,1879.3,0.009899999999999999
2021年6月7日,1906.1,1895.3,1895.3,1895.3,0.0036
2021年6月8日,1901.8,1905.7,1911.7,1900.7,-0.0023
2021年6月9日,1902.9,1901.0,1901.7,1901.0,0.0006
2021年7月12日,1813.8,1817.3,1817.3,1802.0,-0.0026
2021年7月13日,1817.9,1822.5,1825.1,1814.0,0.0023
2021年7月14日,1833.0,1830.0,1836.8,1828.8,0.0083
2021年7月15日,1836.9,1833.1,1841.1,1833.1,0.0021
2021年7月16日,1823.0,1835.7,1835.7,1822.5,-0.0076
2021年7月19日,1816.9,1821.5,1823.3,1807.1,-0.0033
2021年7月1日,1784.3,1785.2,1785.2,1782.6,0.0028000000000000004
2021年7月20日,1818.9,1824.8,1831.0,1817.0,0.0011
2021年7月21日,1811.0,1811.9,1812.7,1802.6,-0.0043
2021年7月22日,1812.9,1806.2,1813.8,1800.7,0.001
2021年7月23日,1809.3,1810.0,1810.2,1799.9,-0.002
2021年7月26日,1806.9,1818.9,1818.9,1805.2,-0.0013
2021年7月27日,1807.3,1806.4,1811.9,1803.1,0.0002
2021年7月28日,1808.1,1813.8,1813.9,1803.7,0.0004
2021年7月29日,1839.4,1820.0,1840.7,1820.0,0.0173
2021年7月2日,1791.0,1790.3,1800.0,1789.6,0.0038
2021年7月30日,1820.8,1835.7,1836.9,1818.0,-0.0101
2021年7月4日,1786.4,1788.0,1788.0,1785.8,-0.0026
2021年7月5日,1791.3,1786.5,1794.65,1784.75,0.0027
2021年7月6日,1801.8,1795.2,1821.5,1794.1,0.0059
2021年7月7日,1809.6,1811.0,1812.8,1809.8,0.0043
2021年7月8日,1807.9,1825.0,1825.0,1802.5,-0.0009
2021年7月9日,1818.6,1805.8,1818.9,1805.8,0.0059
2021年8月10日,1735.9,1737.1,1742.8,1726.2,0.0029
2021年8月11日,1757.7,1737.0,1760.0,1735.4,0.0126
2021年8月12日,1756.1,1756.7,1763.7,1748.9,-0.0009
2021年8月13日,1782.4,1761.3,1785.5,1761.3,0.015
2021年8月16日,1794.1,1784.9,1794.9,1780.0,0.0066
2021年8月17日,1791.8,1791.9,1800.8,1786.8,-0.0013
2021年8月18日,1788.4,1793.9,1798.5,1783.9,-0.0019
2021年8月19日,1787.1,1789.1,1797.6,1779.0,-0.0007000000000000001
2021年8月20日,1788.0,1792.2,1793.9,1786.0,0.0005
2021年8月23日,1810.3,1783.7,1811.7,1783.7,0.0125
2021年8月24日,1812.5,1810.0,1813.6,1807.0,0.0012
2021年8月25日,1795.0,1807.6,1807.6,1789.0,-0.0097
2021年8月26日,1799.3,1792.3,1803.0,1787.2,0.0024
2021年8月27日,1823.6,1800.9,1825.2,1793.7,0.013500000000000002
2021年8月2日,1825.9,1816.2,1826.8,1813.3,0.0028000000000000004
2021年8月30日,1816.2,1824.8,1827.6,1815.4,-0.0040999999999999995
2021年8月31日,1822.1,1817.0,1823.1,1808.0,0.0032
2021年8月3日,1817.9,1817.6,1819.4,1814.9,-0.0044
2021年8月4日,1818.2,1821.0,1839.6,1813.4,0.0002
2021年8月5日,1812.8,1816.3,1819.4,1804.5,-0.003
2021年8月6日,1767.2,1805.2,1808.0,1764.5,-0.0252
2021年8月9日,1730.8,1762.8,1763.2,1682.4,-0.0206
2021年9月10日,1795.9,1807.0,1808.0,1795.6,-0.0044
2021年9月13日,1798.3,1788.6,1803.0,1788.6,0.0013
2021年9月14日,1810.8,1800.0,1814.2,1786.6,0.006999999999999999
2021年9月15日,1798.5,1806.3,1810.5,1796.0,-0.0068000000000000005
2021年9月16日,1760.4,1799.0,1799.0,1750.0,-0.0212
2021年9月17日,1754.9,1757.4,1771.4,1751.0,-0.0031
2021年9月1日,1819.9,1820.8,1826.0,1816.0,-0.0012
2021年9月20日,1767.5,1753.0,1771.0,1748.3,0.0072
2021年9月21日,1781.9,1770.2,1785.8,1765.7,0.008100000000000001
2021年9月22日,1782.7,1782.7,1791.2,1770.0,0.0004
2021年9月23日,1753.4,1771.3,1780.2,1742.1,-0.016399999999999998
2021年9月24日,1755.4,1753.0,1761.0,1745.5,0.0011
2021年9月27日,1755.6,1762.3,1762.3,1748.6,0.0001
2021年9月28日,1741.1,1750.8,1754.2,1732.0,-0.0083
2021年9月29日,1726.3,1737.6,1749.2,1725.0,-0.0085
2021年9月2日,1815.2,1817.9,1822.6,1811.1,-0.0026
2021年9月30日,1759.7,1732.9,1766.0,1727.7,0.019299999999999998
2021年9月3日,1837.4,1819.0,1840.4,1818.7,0.012199999999999999
2021年9月5日,1830.05,1832.2,1832.5,1829.65,-0.004
2021年9月6日,1825.65,1829.95,1830.65,1823.65,-0.0024
2021年9月7日,1802.3,1835.0,1835.0,1798.6,-0.0128
2021年9月8日,1797.3,1802.3,1807.3,1787.2,-0.0028000000000000004
2021年9月9日,1803.9,1794.1,1807.0,1789.6,0.0037
2022年1月10日,1801.3,1798.0,1804.4,1792.0,0.0008
2022年1月11日,1821.0,1803.7,1825.5,1802.3,0.0109
2022年1月12日,1829.8,1823.7,1830.4,1816.9,0.0048
2022年1月13日,1823.9,1828.0,1830.5,1814.3,-0.0032
2022年1月14日,1819.0,1823.5,1831.5,1816.8,-0.0027
2022年1月16日,1815.75,1816.4,1818.1,1815.15,-0.0018
2022年1月17日,1819.05,1815.85,1822.9,1812.25,0.0018
2022年1月18日,1814.9,1819.8,1825.2,1807.2,-0.0023
2022年1月19日,1845.5,1816.4,1846.1,1811.6,0.0169
2022年1月20日,1844.9,1842.9,1850.8,1838.4,-0.0003
2022年1月21日,1834.1,1842.6,1845.8,1830.6,-0.0059
2022年1月24日,1844.2,1838.3,1847.2,1831.9,0.0055000000000000005
2022年1月25日,1855.0,1846.0,1856.7,1836.8,0.0059
2022年1月26日,1832.0,1850.7,1852.6,1816.4,-0.0124
2022年1月27日,1795.0,1821.4,1823.8,1792.7,-0.0202
2022年1月28日,1786.6,1799.6,1800.3,1780.6,-0.004699999999999999
2022年1月31日,1796.4,1792.8,1800.9,1785.8,0.0055000000000000005
2022年1月3日,1802.4,1832.9,1835.4,1800.5,-0.015600000000000001
2022年1月4日,1817.0,1804.5,1819.5,1800.6,0.008100000000000001
2022年1月5日,1827.5,1817.0,1832.6,1811.6,0.0058
2022年1月6日,1791.5,1813.5,1813.7,1788.0,-0.0197
2022年1月7日,1799.9,1793.0,1800.7,1783.8,0.004699999999999999
2022年2月10日,1837.4,1834.0,1843.3,1821.8,0.0004
2022年2月11日,1842.1,1827.0,1867.4,1821.1,0.0026
2022年2月14日,1869.4,1862.2,1876.5,1851.9,0.0148
2022年2月15日,1856.2,1873.8,1881.6,1845.4,-0.0070999999999999995
2022年2月16日,1871.5,1855.5,1874.6,1851.8,0.008199999999999999
2022年2月17日,1902.0,1872.0,1904.0,1869.7,0.0163
2022年2月18日,1899.8,1901.4,1905.0,1888.0,-0.0012
2022年2月1日,1801.5,1798.9,1809.7,1796.2,0.0028000000000000004
2022年2月20日,1908.0,1900.8,1909.35,1900.8,0.0043
2022年2月21日,1912.05,1907.8,1918.3,1889.7,0.0021
2022年2月22日,1907.4,1903.5,1918.3,1889.7,-0.0024
2022年2月23日,1910.4,1901.2,1912.9,1891.1,0.0016
2022年2月24日,1926.3,1911.9,1976.5,1878.6,0.0083
2022年2月25日,1887.6,1906.5,1925.0,1884.4,-0.020099999999999996
2022年2月28日,1900.7,1921.0,1935.2,1892.2,0.0069
2022年2月2日,1810.3,1800.8,1812.0,1794.6,0.0049
2022年2月3日,1804.1,1807.4,1809.5,1788.5,-0.0034000000000000002
2022年2月4日,1807.8,1805.4,1815.8,1792.1,0.0021
2022年2月7日,1821.8,1808.0,1824.6,1807.5,0.0077
2022年2月8日,1827.9,1821.5,1829.9,1816.0,0.0033
2022年2月9日,1836.6,1827.0,1837.1,1825.5,0.0048
2022年3月10日,2000.4,1992.8,2015.1,1975.0,0.0060999999999999995
2022年3月11日,1985.0,2000.3,2004.0,1960.6,-0.0077
2022年3月1日,1943.8,1908.4,1952.6,1903.0,0.0227
2022年3月2日,1922.3,1945.3,1951.4,1916.0,-0.0111
2022年3月3日,1935.9,1931.7,1944.6,1923.1,0.0070999999999999995
2022年3月4日,1966.6,1938.5,1974.9,1931.5,0.0159
2022年3月7日,1995.9,1978.5,2007.5,1964.2,0.0149
2022年3月8日,2043.3,2001.0,2078.8,1985.8,0.023700000000000002
2022年3月9日,1988.2,2060.2,2068.5,1981.0,-0.027000000000000003
